Date,Wordle Number,Answer,Weekday,Month,Day,Year,Ends with Y,Has repeated letters,Starts with vowel,Ends with vowel,Num vowels,Num consonants,Has rare letter,Contains common suffix,All unique letters,P1,P2,P3,P4,P5,Contains common prefix,Word Frequency,Scrabble score,Frequency category,Top row letters,Mid row letters,Bottom row letters,Is palindrome
Jul 03 2023,744,HOTEL,Monday,July,03,2023,0,0,0,0,2,3,0,0,1,H,O,T,E,L,0,8.91e-05,8,uncommon,3,2,0,0
Jul 02 2023,743,MOSSY,Sunday,July,02,2023,1,1,0,0,1,4,0,0,0,M,O,S,S,Y,0,4.37e-07,10,rare,2,2,1,0
Jul 01 2023,742,BLEEP,Saturday,July,01,2023,0,1,0,0,2,3,0,0,0,B,L,E,E,P,0,1.2e-06,9,uncommon,3,1,1,0
Jun 30 2023,741,STRAW,Friday,June,30,2023,0,0,0,0,1,4,0,0,1,S,T,R,A,W,0,9.77e-06,8,uncommon,3,2,0,0
Jun 29 2023,740,DINER,Thursday,June,29,2023,0,0,0,0,2,3,0,1,1,D,I,N,E,R,0,3.02e-06,6,uncommon,3,1,1,0
Jun 28 2023,739,TRACT,Wednesday,June,28,2023,0,1,0,0,1,4,0,0,0,T,R,A,C,T,0,5.13e-06,7,uncommon,3,1,1,0
Jun 27 2023,738,ABOUT,Tuesday,June,27,2023,0,0,1,0,3,2,0,0,1,A,B,O,U,T,0,0.00251,7,common,3,1,1,0
Jun 26 2023,737,GUEST,Monday,June,26,2023,0,0,0,0,2,3,0,1,1,G,U,E,S,T,0,3.8e-05,6,uncommon,3,2,0,0
Jun 25 2023,736,RODEO,Sunday,June,25,2023,0,1,0,1,3,2,0,0,0,R,O,D,E,O,0,2.95e-06,6,uncommon,4,1,0,0
Jun 24 2023,735,GRAND,Saturday,June,24,2023,0,0,0,0,1,4,0,0,1,G,R,A,N,D,0,8.13e-05,7,uncommon,1,3,1,0
Jun 23 2023,734,COVET,Friday,June,23,2023,0,0,0,0,2,3,0,0,1,C,O,V,E,T,0,6.61e-07,10,rare,3,0,2,0
Jun 22 2023,733,TASTE,Thursday,June,22,2023,0,1,0,1,2,3,0,0,0,T,A,S,T,E,0,5.37e-05,5,uncommon,3,2,0,0
Jun 21 2023,732,CRANE,Wednesday,June,21,2023,0,0,0,1,2,3,0,0,1,C,R,A,N,E,0,8.32e-06,7,uncommon,2,1,2,0
Jun 20 2023,731,FROST,Tuesday,June,20,2023,0,0,0,0,1,4,0,1,1,F,R,O,S,T,0,8.91e-06,8,uncommon,3,2,0,0
Jun 19 2023,730,KAZOO,Monday,June,19,2023,0,1,0,1,3,2,1,0,0,K,A,Z,O,O,0,2.24e-07,18,rare,2,2,1,0
Jun 18 2023,729,SHYLY,Sunday,June,18,2023,1,1,0,0,0,5,0,1,0,S,H,Y,L,Y,0,2.63e-07,14,rare,2,3,0,0
Jun 17 2023,728,RANCH,Saturday,June,17,2023,0,0,0,0,1,4,0,1,1,R,A,N,C,H,0,1.07e-05,10,uncommon,1,2,2,0
Jun 16 2023,727,STRAP,Friday,June,16,2023,0,0,0,0,1,4,0,0,1,S,T,R,A,P,0,6.17e-06,7,uncommon,3,2,0,0
Jun 15 2023,726,MAYBE,Thursday,June,15,2023,0,0,0,1,2,3,0,0,1,M,A,Y,B,E,0,0.000282,12,common,2,1,2,0
Jun 14 2023,725,CRIME,Wednesday,June,14,2023,0,0,0,1,2,3,0,0,1,C,R,I,M,E,0,7.76e-05,9,uncommon,3,0,2,0
Jun 13 2023,724,PLUNK,Tuesday,June,13,2023,0,0,0,0,1,4,0,0,1,P,L,U,N,K,0,1.29e-07,11,rare,2,2,1,0
Jun 12 2023,723,WRONG,Monday,June,12,2023,0,0,0,0,1,4,0,0,1,W,R,O,N,G,0,0.000245,9,common,3,1,1,0
Jun 11 2023,722,GUARD,Sunday,June,11,2023,0,0,0,0,2,3,0,0,1,G,U,A,R,D,0,5.37e-05,7,uncommon,2,3,0,0
Jun 10 2023,721,AGAIN,Saturday,June,10,2023,0,1,1,0,3,2,0,0,0,A,G,A,I,N,0,0.000501,6,common,1,3,1,0
Jun 09 2023,720,BALSA,Friday,June,09,2023,0,1,0,1,2,3,0,0,0,B,A,L,S,A,0,3.02e-07,7,rare,0,4,1,0
Jun 08 2023,719,CRUMB,Thursday,June,08,2023,0,0,0,0,1,4,0,0,1,C,R,U,M,B,0,9.33e-07,11,rare,2,0,3,0
Jun 07 2023,718,HATER,Wednesday,June,07,2023,0,0,0,0,2,3,0,1,1,H,A,T,E,R,0,1.38e-06,8,uncommon,3,2,0,0
Jun 06 2023,717,SCOUT,Tuesday,June,06,2023,0,0,0,0,2,3,0,0,1,S,C,O,U,T,0,9.33e-06,7,uncommon,3,1,1,0
Jun 05 2023,716,ENNUI,Monday,June,05,2023,0,1,1,1,3,2,0,0,0,E,N,N,U,I,0,2.57e-07,5,rare,3,0,2,0
Jun 04 2023,715,BEAST,Sunday,June,04,2023,0,0,0,0,2,3,0,1,1,B,E,A,S,T,1,1.95e-05,7,uncommon,2,2,1,0
Jun 03 2023,714,NANNY,Saturday,June,03,2023,1,1,0,0,1,4,0,0,0,N,A,N,N,Y,0,3.89e-06,8,uncommon,1,1,3,0
Jun 02 2023,713,HUMID,Friday,June,02,2023,0,0,0,0,2,3,0,0,1,H,U,M,I,D,0,3.16e-06,11,uncommon,2,2,1,0
Jun 01 2023,712,JAZZY,Thursday,June,01,2023,1,1,0,0,1,4,1,0,0,J,A,Z,Z,Y,0,1e-06,33,rare,1,2,2,0
May 31 2023,711,AGILE,Wednesday,May,31,2023,0,0,1,1,3,2,0,0,1,A,G,I,L,E,0,2.57e-06,6,uncommon,2,3,0,0
May 30 2023,710,KNEEL,Tuesday,May,30,2023,0,1,0,0,2,3,0,0,0,K,N,E,E,L,0,1.74e-06,9,uncommon,2,2,1,0
May 29 2023,709,MOUSE,Monday,May,29,2023,0,0,0,1,3,2,0,0,1,M,O,U,S,E,0,2.04e-05,7,uncommon,3,1,1,0
May 28 2023,708,SKIMP,Sunday,May,28,2023,0,0,0,0,1,4,0,0,1,S,K,I,M,P,0,3.31e-07,13,rare,2,2,1,0
May 27 2023,707,RAMEN,Saturday,May,27,2023,0,0,0,0,2,3,0,0,1,R,A,M,E,N,0,2.24e-06,7,uncommon,2,1,2,0
May 26 2023,706,SWINE,Friday,May,26,2023,0,0,0,1,2,3,0,0,1,S,W,I,N,E,0,2.88e-06,8,uncommon,3,1,1,0
May 25 2023,705,BAGEL,Thursday,May,25,2023,0,0,0,0,2,3,0,0,1,B,A,G,E,L,0,1.51e-06,8,uncommon,1,3,1,0
May 24 2023,704,UTTER,Wednesday,May,24,2023,0,1,1,0,2,3,0,1,0,U,T,T,E,R,0,7.08e-06,5,uncommon,5,0,0,0
May 23 2023,703,CLERK,Tuesday,May,23,2023,0,0,0,0,1,4,0,0,1,C,L,E,R,K,0,1e-05,11,uncommon,2,2,1,0
May 22 2023,702,IGLOO,Monday,May,22,2023,0,1,1,1,3,2,0,0,0,I,G,L,O,O,0,4.37e-07,6,rare,3,2,0,0
May 21 2023,701,BRASH,Sunday,May,21,2023,0,0,0,0,1,4,0,1,1,B,R,A,S,H,0,8.91e-07,10,rare,1,3,1,0
May 20 2023,700,FLASK,Saturday,May,20,2023,0,0,0,0,1,4,0,0,1,F,L,A,S,K,0,1.58e-06,12,uncommon,0,5,0,0
May 19 2023,699,GRIEF,Friday,May,19,2023,0,0,0,0,2,3,0,0,1,G,R,I,E,F,0,1.2e-05,9,uncommon,3,2,0,0
May 18 2023,698,SHORN,Thursday,May,18,2023,0,0,0,0,1,4,0,0,1,S,H,O,R,N,0,3.39e-07,8,rare,2,2,1,0
May 17 2023,697,PLANK,Wednesday,May,17,2023,0,0,0,0,1,4,0,0,1,P,L,A,N,K,0,2.88e-06,11,uncommon,1,3,1,0
May 16 2023,696,LATTE,Tuesday,May,16,2023,0,1,0,1,2,3,0,0,0,L,A,T,T,E,0,2e-06,5,uncommon,3,2,0,0
May 15 2023,695,CANOE,Monday,May,15,2023,0,0,0,1,3,2,0,0,1,C,A,N,O,E,0,3.16e-06,7,uncommon,2,1,2,0
May 14 2023,694,SCARF,Sunday,May,14,2023,0,0,0,0,1,4,0,0,1,S,C,A,R,F,0,4.79e-06,10,uncommon,1,3,1,0
May 13 2023,693,ACRID,Saturday,May,13,2023,0,0,1,0,2,3,0,0,1,A,C,R,I,D,0,2.34e-07,8,rare,2,2,1,0
May 12 2023,692,SNACK,Friday,May,12,2023,0,0,0,0,1,4,0,0,1,S,N,A,C,K,0,7.94e-06,11,uncommon,0,3,2,0
May 11 2023,691,BROOM,Thursday,May,11,2023,0,1,0,0,2,3,0,0,0,B,R,O,O,M,0,2.63e-06,9,uncommon,3,0,2,0
May 10 2023,690,ETHIC,Wednesday,May,10,2023,0,0,1,0,2,3,0,0,1,E,T,H,I,C,0,3.47e-06,10,uncommon,3,1,1,0
May 09 2023,689,COCOA,Tuesday,May,09,2023,0,1,0,1,3,2,0,0,0,C,O,C,O,A,0,4.37e-06,9,uncommon,2,1,2,0
May 08 2023,688,AGLOW,Monday,May,08,2023,0,0,1,0,2,3,0,0,1,A,G,L,O,W,0,1.62e-07,9,rare,2,3,0,0
May 07 2023,687,GHOUL,Sunday,May,07,2023,0,0,0,0,2,3,0,0,1,G,H,O,U,L,0,7.76e-07,9,rare,2,3,0,0
May 06 2023,686,ANGER,Saturday,May,06,2023,0,0,1,0,2,3,0,1,1,A,N,G,E,R,0,2.63e-05,6,uncommon,2,2,1,0
May 05 2023,685,BELOW,Friday,May,05,2023,0,0,0,0,2,3,0,0,1,B,E,L,O,W,1,0.000112,10,common,3,1,1,0
May 04 2023,684,GUPPY,Thursday,May,04,2023,1,1,0,0,1,4,0,0,0,G,U,P,P,Y,0,3.09e-07,13,rare,4,1,0,0
May 03 2023,683,HORDE,Wednesday,May,03,2023,0,0,0,1,2,3,0,0,1,H,O,R,D,E,0,1.7e-06,9,uncommon,3,2,0,0
May 02 2023,682,SULKY,Tuesday,May,02,2023,1,0,0,0,1,4,0,0,1,S,U,L,K,Y,0,2.14e-07,12,rare,2,3,0,0
May 01 2023,681,RANGE,Monday,May,01,2023,0,0,0,1,2,3,0,0,1,R,A,N,G,E,0,0.000132,6,common,2,2,1,0
Apr 30 2023,680,PLAZA,Sunday,April,30,2023,0,1,0,1,2,3,1,0,0,P,L,A,Z,A,0,8.13e-06,16,uncommon,1,3,1,0
Apr 29 2023,679,CEDAR,Saturday,April,29,2023,0,0,0,0,2,3,0,0,1,C,E,D,A,R,0,5.75e-06,8,uncommon,2,2,1,0
Apr 28 2023,678,CIRCA,Friday,April,28,2023,0,1,0,1,2,3,0,0,0,C,I,R,C,A,0,3.72e-06,9,uncommon,2,1,2,0
Apr 27 2023,677,LOGIC,Thursday,April,27,2023,0,0,0,0,2,3,0,0,1,L,O,G,I,C,0,2.29e-05,8,uncommon,2,2,1,0
Apr 26 2023,676,METRO,Wednesday,April,26,2023,0,0,0,1,2,3,0,0,1,M,E,T,R,O,0,1.51e-05,7,uncommon,4,0,1,0
Apr 25 2023,675,JOKER,Tuesday,April,25,2023,0,0,0,0,2,3,1,1,1,J,O,K,E,R,0,5.5e-06,16,uncommon,3,2,0,0
Apr 24 2023,674,DITTO,Monday,April,24,2023,0,1,0,1,2,3,0,0,0,D,I,T,T,O,0,2.4e-06,6,uncommon,4,1,0,0
Apr 23 2023,673,UNZIP,Sunday,April,23,2023,0,0,1,0,2,3,1,0,1,U,N,Z,I,P,1,3.55e-07,16,rare,3,0,2,0
Apr 22 2023,672,BROKE,Saturday,April,22,2023,0,0,0,1,2,3,0,0,1,B,R,O,K,E,0,7.08e-05,11,uncommon,3,1,1,0
Apr 21 2023,671,KAYAK,Friday,April,21,2023,0,1,0,0,2,3,0,0,0,K,A,Y,A,K,0,1.74e-06,16,uncommon,1,4,0,1
Apr 20 2023,670,PLATE,Thursday,April,20,2023,0,0,0,1,2,3,0,0,1,P,L,A,T,E,0,3.55e-05,7,uncommon,3,2,0,0
Apr 19 2023,669,THUMP,Wednesday,April,19,2023,0,0,0,0,1,4,0,0,1,T,H,U,M,P,0,9.33e-07,12,rare,3,1,1,0
Apr 18 2023,668,HOUND,Tuesday,April,18,2023,0,0,0,0,2,3,0,0,1,H,O,U,N,D,0,2.69e-06,9,uncommon,2,2,1,0
Apr 17 2023,667,WHIFF,Monday,April,17,2023,0,1,0,0,1,4,0,0,0,W,H,I,F,F,0,1.66e-06,17,uncommon,2,3,0,0
Apr 16 2023,666,DWELT,Sunday,April,16,2023,0,0,0,0,1,4,0,0,1,D,W,E,L,T,0,4.47e-07,9,rare,3,2,0,0
Apr 15 2023,665,AGONY,Saturday,April,15,2023,1,0,1,0,2,3,0,0,1,A,G,O,N,Y,0,3.98e-06,9,uncommon,2,2,1,0
Apr 14 2023,664,THIEF,Friday,April,14,2023,0,0,0,0,2,3,0,0,1,T,H,I,E,F,0,7.59e-06,11,uncommon,3,2,0,0
Apr 13 2023,663,CARAT,Thursday,April,13,2023,0,1,0,0,2,3,0,0,0,C,A,R,A,T,0,1.41e-06,7,uncommon,2,2,1,0
Apr 12 2023,662,BORAX,Wednesday,April,12,2023,0,0,0,0,2,3,1,0,1,B,O,R,A,X,0,3.02e-07,14,rare,2,1,2,0
Apr 11 2023,661,QUALM,Tuesday,April,11,2023,0,0,0,0,2,3,1,0,1,Q,U,A,L,M,0,7.76e-08,16,rare,2,2,1,0
Apr 10 2023,660,UNDER,Monday,April,10,2023,0,0,1,0,2,3,0,1,1,U,N,D,E,R,1,0.000537,6,common,3,1,1,0
Apr 09 2023,659,SNAFU,Sunday,April,09,2023,0,0,0,1,2,3,0,0,1,S,N,A,F,U,0,3.47e-07,8,rare,1,3,1,0
Apr 08 2023,658,LEDGE,Saturday,April,08,2023,0,1,0,1,2,3,0,0,0,L,E,D,G,E,0,2.57e-06,7,uncommon,2,3,0,0
Apr 07 2023,657,LOCUS,Friday,April,07,2023,0,0,0,0,2,3,0,0,1,L,O,C,U,S,0,1.51e-06,7,uncommon,2,2,1,0
Apr 06 2023,656,LEAFY,Thursday,April,06,2023,1,0,0,0,2,3,0,0,1,L,E,A,F,Y,0,2e-06,11,uncommon,2,3,0,0
Apr 05 2023,655,SMASH,Wednesday,April,05,2023,0,1,0,0,1,4,0,1,0,S,M,A,S,H,0,1.23e-05,10,uncommon,0,4,1,0
Apr 04 2023,654,RATIO,Tuesday,April,04,2023,0,0,0,1,3,2,0,0,1,R,A,T,I,O,0,2.34e-05,5,uncommon,4,1,0,0
Apr 03 2023,653,FLORA,Monday,April,03,2023,0,0,0,1,2,3,0,0,1,F,L,O,R,A,0,5.01e-06,8,uncommon,2,3,0,0
Apr 02 2023,652,STOCK,Sunday,April,02,2023,0,0,0,0,1,4,0,0,1,S,T,O,C,K,0,8.51e-05,11,uncommon,2,2,1,0
Apr 01 2023,651,MARCH,Saturday,April,01,2023,0,0,0,0,1,4,0,1,1,M,A,R,C,H,0,0.000182,12,common,1,2,2,0
Mar 31 2023,650,EVERY,Friday,March,31,2023,1,1,1,0,2,3,0,0,0,E,V,E,R,Y,0,0.000617,11,common,4,0,1,0
Mar 30 2023,649,BREAD,Thursday,March,30,2023,0,0,0,0,2,3,0,0,1,B,R,E,A,D,0,3.16e-05,8,uncommon,2,2,1,0
Mar 29 2023,648,BESET,Wednesday,March,29,2023,0,1,0,0,2,3,0,0,0,B,E,S,E,T,1,1.2e-06,7,uncommon,3,1,1,0
Mar 28 2023,647,HURRY,Tuesday,March,28,2023,1,1,0,0,1,4,0,0,0,H,U,R,R,Y,0,1.38e-05,11,uncommon,4,1,0,0
Mar 27 2023,646,GUANO,Monday,March,27,2023,0,0,0,1,3,2,0,0,1,G,U,A,N,O,0,4.07e-07,6,rare,2,2,1,0
Mar 26 2023,645,UNTIE,Sunday,March,26,2023,0,0,1,1,3,2,0,0,1,U,N,T,I,E,1,3.24e-07,5,rare,4,0,1,0
Mar 25 2023,644,VOTER,Saturday,March,25,2023,0,0,0,0,2,3,0,1,1,V,O,T,E,R,0,1.29e-05,8,uncommon,4,0,1,0
Mar 24 2023,643,GROUT,Friday,March,24,2023,0,0,0,0,2,3,0,0,1,G,R,O,U,T,0,6.76e-07,6,rare,4,1,0,0
Mar 23 2023,642,STAID,Thursday,March,23,2023,0,0,0,0,2,3,0,0,1,S,T,A,I,D,0,3.8e-07,6,rare,2,3,0,0
Mar 22 2023,641,DUVET,Wednesday,March,22,2023,0,0,0,0,2,3,0,0,1,D,U,V,E,T,0,9.77e-07,9,rare,3,1,1,0
Mar 21 2023,640,TOUGH,Tuesday,March,21,2023,0,0,0,0,2,3,0,0,1,T,O,U,G,H,0,5.89e-05,9,uncommon,3,2,0,0
Mar 20 2023,639,GLOVE,Monday,March,20,2023,0,0,0,1,2,3,0,0,1,G,L,O,V,E,0,5.37e-06,9,uncommon,2,2,1,0
Mar 19 2023,638,CREDO,Sunday,March,19,2023,0,0,0,1,2,3,0,0,1,C,R,E,D,O,0,5.89e-07,8,rare,3,1,1,0
Mar 18 2023,637,YACHT,Saturday,March,18,2023,0,0,0,0,1,4,0,0,1,Y,A,C,H,T,0,6.61e-06,13,uncommon,2,2,1,0
Mar 17 2023,636,MEALY,Friday,March,17,2023,1,0,0,0,2,3,0,1,1,M,E,A,L,Y,0,2.51e-07,10,rare,2,2,1,0
Mar 16 2023,635,CIDER,Thursday,March,16,2023,0,0,0,0,2,3,0,1,1,C,I,D,E,R,0,3.16e-06,8,uncommon,3,1,1,0
Mar 15 2023,634,SWEEP,Wednesday,March,15,2023,0,1,0,0,2,3,0,0,0,S,W,E,E,P,0,9.33e-06,10,uncommon,4,1,0,0
Mar 14 2023,633,SURLY,Tuesday,March,14,2023,1,0,0,0,1,4,0,1,1,S,U,R,L,Y,0,7.08e-07,8,rare,3,2,0,0
Mar 13 2023,632,BLAME,Monday,March,13,2023,0,0,0,1,2,3,0,0,1,B,L,A,M,E,0,4.27e-05,9,uncommon,1,2,2,0
Mar 12 2023,631,BIRTH,Sunday,March,12,2023,0,0,0,0,1,4,0,1,1,B,I,R,T,H,0,5.89e-05,10,uncommon,3,1,1,0
Mar 11 2023,630,EMAIL,Saturday,March,11,2023,0,0,1,0,3,2,0,0,1,E,M,A,I,L,0,4.79e-05,7,uncommon,2,2,1,0
Mar 10 2023,629,REVEL,Friday,March,10,2023,0,1,0,0,2,3,0,0,0,R,E,V,E,L,1,1.29e-06,8,uncommon,3,1,1,0
Mar 09 2023,628,WHERE,Thursday,March,09,2023,0,1,0,1,2,3,0,0,0,W,H,E,R,E,0,0.001,11,common,4,1,0,0
Mar 08 2023,627,REGAL,Wednesday,March,08,2023,0,0,0,0,2,3,0,0,1,R,E,G,A,L,1,2.19e-06,6,uncommon,2,3,0,0
Mar 07 2023,626,HORSE,Tuesday,March,07,2023,0,0,0,1,2,3,0,0,1,H,O,R,S,E,0,5.75e-05,8,uncommon,3,2,0,0
Mar 06 2023,625,PINKY,Monday,March,06,2023,1,0,0,0,1,4,0,0,1,P,I,N,K,Y,0,2.45e-06,14,uncommon,3,1,1,0
Mar 05 2023,624,TOXIC,Sunday,March,05,2023,0,0,0,0,2,3,1,0,1,T,O,X,I,C,0,1.74e-05,14,uncommon,3,0,2,0
Mar 04 2023,623,TREND,Saturday,March,04,2023,0,0,0,0,1,4,0,0,1,T,R,E,N,D,0,3.24e-05,6,uncommon,3,1,1,0
Mar 03 2023,622,SQUAT,Friday,March,03,2023,0,0,0,0,2,3,1,0,1,S,Q,U,A,T,0,3.02e-06,14,uncommon,3,2,0,0
Mar 02 2023,621,ABOVE,Thursday,March,02,2023,0,0,1,1,3,2,0,0,1,A,B,O,V,E,0,0.000158,10,common,2,1,2,0
Mar 01 2023,620,MOOSE,Wednesday,March,01,2023,0,1,0,1,3,2,0,0,0,M,O,O,S,E,0,4.07e-06,7,uncommon,3,1,1,0
Feb 28 2023,619,POLKA,Tuesday,February,28,2023,0,0,0,1,2,3,0,0,1,P,O,L,K,A,0,1.58e-06,11,uncommon,2,3,0,0
Feb 27 2023,618,WORSE,Monday,February,27,2023,0,0,0,1,2,3,0,0,1,W,O,R,S,E,0,7.76e-05,8,uncommon,4,1,0,0
Feb 26 2023,617,SYRUP,Sunday,February,26,2023,0,0,0,0,1,4,0,0,1,S,Y,R,U,P,0,5.75e-06,10,uncommon,4,1,0,0
Feb 25 2023,616,FIFTY,Saturday,February,25,2023,1,1,0,0,1,4,0,0,0,F,I,F,T,Y,0,1.95e-05,14,uncommon,3,2,0,0
Feb 24 2023,615,ARBOR,Friday,February,24,2023,0,1,1,0,2,3,0,0,0,A,R,B,O,R,0,3.09e-06,7,uncommon,3,1,1,0
Feb 23 2023,614,VAGUE,Thursday,February,23,2023,0,0,0,1,3,2,0,0,1,V,A,G,U,E,0,7.41e-06,9,uncommon,2,2,1,0
Feb 22 2023,613,RIPER,Wednesday,February,22,2023,0,1,0,0,2,3,0,1,0,R,I,P,E,R,0,8.91e-08,7,rare,5,0,0,0
Feb 21 2023,612,RUDDY,Tuesday,February,21,2023,1,1,0,0,1,4,0,0,0,R,U,D,D,Y,0,1.02e-06,10,uncommon,3,2,0,0
Feb 20 2023,611,SWEAT,Monday,February,20,2023,0,0,0,0,2,3,0,0,1,S,W,E,A,T,0,1.38e-05,8,uncommon,3,2,0,0
Feb 19 2023,610,KIOSK,Sunday,February,19,2023,0,1,0,0,2,3,0,0,0,K,I,O,S,K,0,1e-06,13,rare,2,3,0,0
Feb 18 2023,609,AVAIL,Saturday,February,18,2023,0,1,1,0,3,2,0,0,0,A,V,A,I,L,0,3.89e-06,8,uncommon,1,3,1,0
Feb 17 2023,608,CACHE,Friday,February,17,2023,0,1,0,1,2,3,0,0,0,C,A,C,H,E,0,4.27e-06,12,uncommon,1,2,2,0
Feb 16 2023,607,MAGIC,Thursday,February,16,2023,0,0,0,0,2,3,0,0,1,M,A,G,I,C,0,5.75e-05,10,uncommon,1,2,2,0
Feb 15 2023,606,SALSA,Wednesday,February,15,2023,0,1,0,1,2,3,0,0,0,S,A,L,S,A,0,3.39e-06,5,uncommon,0,5,0,0
Feb 14 2023,605,SOUND,Tuesday,February,14,2023,0,0,0,0,2,3,0,0,1,S,O,U,N,D,0,0.000141,6,common,2,2,1,0
Feb 13 2023,604,USAGE,Monday,February,13,2023,0,0,1,1,3,2,0,0,1,U,S,A,G,E,0,1.7e-05,6,uncommon,2,3,0,0
Feb 12 2023,603,GIANT,Sunday,February,12,2023,0,0,0,0,2,3,0,1,1,G,I,A,N,T,0,4.17e-05,6,uncommon,2,2,1,0
Feb 11 2023,602,DEBUG,Saturday,February,11,2023,0,0,0,0,2,3,0,0,1,D,E,B,U,G,1,7.24e-07,9,rare,2,2,1,0
Feb 10 2023,601,HEADY,Friday,February,10,2023,1,0,0,0,2,3,0,0,1,H,E,A,D,Y,0,8.51e-07,12,rare,2,3,0,0
Feb 09 2023,600,STAGE,Thursday,February,09,2023,0,0,0,1,2,3,0,0,1,S,T,A,G,E,0,0.000126,6,common,2,3,0,0
Feb 08 2023,599,FLAIL,Wednesday,February,08,2023,0,1,0,0,2,3,0,0,0,F,L,A,I,L,0,3.55e-07,8,rare,1,4,0,0
Feb 07 2023,598,APPLE,Tuesday,February,07,2023,0,1,1,1,2,3,0,0,0,A,P,P,L,E,0,5.75e-05,9,uncommon,3,2,0,0
Feb 06 2023,597,NINTH,Monday,February,06,2023,0,1,0,0,1,4,0,1,0,N,I,N,T,H,0,1.17e-05,8,uncommon,2,1,2,0
Feb 05 2023,596,DANCE,Sunday,February,05,2023,0,0,0,1,2,3,0,0,1,D,A,N,C,E,0,8.51e-05,8,uncommon,1,2,2,0
Feb 04 2023,595,UNLIT,Saturday,February,04,2023,0,0,1,0,2,3,0,0,1,U,N,L,I,T,1,2.75e-07,5,rare,3,1,1,0
Feb 03 2023,594,TASTY,Friday,February,03,2023,1,1,0,0,1,4,0,0,0,T,A,S,T,Y,0,6.92e-06,8,uncommon,3,2,0,0
Feb 02 2023,593,SHIRK,Thursday,February,02,2023,0,0,0,0,1,4,0,0,1,S,H,I,R,K,0,4.57e-07,12,rare,2,3,0,0
Feb 01 2023,592,SCOLD,Wednesday,February,01,2023,0,0,0,0,1,4,0,0,1,S,C,O,L,D,0,6.46e-07,8,rare,1,3,1,0
Jan 31 2023,591,CROSS,Tuesday,January,31,2023,0,1,0,0,1,4,0,0,0,C,R,O,S,S,0,0.0001,7,uncommon,2,2,1,0
Jan 30 2023,590,CRAVE,Monday,January,30,2023,0,0,0,1,2,3,0,0,1,C,R,A,V,E,0,2.95e-06,10,uncommon,2,1,2,0
Jan 29 2023,589,FISHY,Sunday,January,29,2023,1,0,0,0,1,4,0,0,1,F,I,S,H,Y,0,1.91e-06,14,uncommon,2,3,0,0
Jan 28 2023,588,FLIRT,Saturday,January,28,2023,0,0,0,0,1,4,0,0,1,F,L,I,R,T,0,3.31e-06,8,uncommon,3,2,0,0
Jan 27 2023,587,WORRY,Friday,January,27,2023,1,1,0,0,1,4,0,0,0,W,O,R,R,Y,0,6.92e-05,11,uncommon,5,0,0,0
Jan 26 2023,586,BEEFY,Thursday,January,26,2023,1,1,0,0,2,3,0,0,0,B,E,E,F,Y,1,5.5e-07,13,rare,3,1,1,0
Jan 25 2023,585,MAIZE,Wednesday,January,25,2023,0,0,0,1,3,2,1,0,1,M,A,I,Z,E,0,2.19e-06,16,uncommon,2,1,2,0
Jan 24 2023,584,COUNT,Tuesday,January,24,2023,0,0,0,0,2,3,0,1,1,C,O,U,N,T,0,6.76e-05,7,uncommon,3,0,2,0
Jan 23 2023,583,ELUDE,Monday,January,23,2023,0,1,1,1,3,2,0,0,0,E,L,U,D,E,0,6.03e-07,6,rare,3,2,0,0
Jan 22 2023,582,MATEY,Sunday,January,22,2023,1,0,0,0,2,3,0,0,1,M,A,T,E,Y,0,3.16e-07,10,rare,3,1,1,0
Jan 21 2023,581,BLURB,Saturday,January,21,2023,0,1,0,0,1,4,0,0,0,B,L,U,R,B,0,6.17e-07,9,rare,2,1,2,0
Jan 20 2023,580,ALTER,Friday,January,20,2023,0,0,1,0,2,3,0,1,1,A,L,T,E,R,0,1.12e-05,5,uncommon,3,2,0,0
Jan 19 2023,579,MUCKY,Thursday,January,19,2023,1,0,0,0,1,4,0,0,1,M,U,C,K,Y,0,1.95e-07,16,rare,2,1,2,0
Jan 18 2023,578,CHARD,Wednesday,January,18,2023,0,0,0,0,1,4,0,0,1,C,H,A,R,D,0,5.13e-07,11,rare,1,3,1,0
Jan 17 2023,577,ADOPT,Tuesday,January,17,2023,0,0,1,0,2,3,0,0,1,A,D,O,P,T,0,1.55e-05,8,uncommon,3,2,0,0
Jan 16 2023,576,FROCK,Monday,January,16,2023,0,0,0,0,1,4,0,0,1,F,R,O,C,K,0,7.59e-07,14,rare,2,2,1,0
Jan 15 2023,575,SPIRE,Sunday,January,15,2023,0,0,0,1,2,3,0,0,1,S,P,I,R,E,0,1.29e-06,7,uncommon,4,1,0,0
Jan 14 2023,574,KOALA,Saturday,January,14,2023,0,1,0,1,3,2,0,0,0,K,O,A,L,A,0,1.1e-06,9,uncommon,1,4,0,0
Jan 13 2023,573,HUMAN,Friday,January,13,2023,0,0,0,0,2,3,0,0,1,H,U,M,A,N,0,0.000224,10,common,1,2,2,0
Jan 12 2023,572,LEAPT,Thursday,January,12,2023,0,0,0,0,2,3,0,0,1,L,E,A,P,T,0,1.12e-06,7,uncommon,3,2,0,0
Jan 11 2023,571,SEDAN,Wednesday,January,11,2023,0,0,0,0,2,3,0,0,1,S,E,D,A,N,0,3.55e-06,6,uncommon,1,3,1,0
